id,lcd,pld,void_fraction,surface_area_m2cm3,pressure_2.5(bar)
hMOF-1002274,1.511504006,1.362807005,4.46632871,4.484020236,1.113316065
hMOF-1002275,1.632424326,1.244302048,4.272166276,4.170518386,1.019337981
hMOF-1002276,2.357946249,2.073836746,5.051194037,3.408101585,1.129671331
hMOF-1002282,1.511504006,1.244302048,4.597698461,4.419391255,1.163050945
hMOF-1002285,2.116105608,1.836826832,4.98673031,3.723244805,1.082681046
hMOF-1002293,1.148743044,0.888787177,3.422540485,2.978472741,1.018003948
hMOF-1002295,1.269663365,0.888787177,3.239518343,2.377320635,1.009452485
hMOF-1002311,1.632424326,1.362807005,4.643452211,4.046800052,1.093183007
hMOF-1002322,1.511504006,1.244302048,4.750470426,3.638303859,1.101034465
hMOF-1002323,1.148743044,0.888787177,4.046532517,4.360917415,1.147134635
hMOF-1002328,1.632424326,1.362807005,4.669132012,4.033669084,1.091284824
hMOF-1002335,1.632424326,1.362807005,4.634518554,4.03448977,1.066886495
hMOF-1002345,2.478866569,2.192341703,5.433527428,3.815982263,0.959196148
hMOF-1002350,1.874264967,1.718321875,4.704166802,5.197811423,1.019561304
hMOF-1002351,1.874264967,1.599816918,4.478782986,4.977047032,1.121649071
hMOF-1002354,2.357946249,2.192341703,4.805686283,3.547618115,1.154968352
hMOF-1002358,2.357946249,2.073836746,4.439342067,3.218523241,0.914543284
hMOF-1002359,2.357946249,2.073836746,4.57384681,3.320083068,0.94475394
hMOF-1002366,1.995185287,1.836826832,4.882440038,3.046179293,1.155690727
hMOF-1002392,2.357946249,2.192341703,5.08382938,3.431491121,1.17347026
hMOF-1002401,1.390583685,1.244302048,4.237459982,3.545156058,1.006053524
hMOF-1002402,1.390583685,1.244302048,4.397687373,3.529973377,1.021826204
hMOF-1002406,1.027822724,0.888787177,2.572907553,1.505957837,0.936545776
hMOF-1002410,1.269663365,1.007292134,3.156308932,2.524018162,0.835350071
hMOF-1002416,1.269663365,0.888787177,2.920348979,1.392498071,0.804956293
hMOF-1002417,1.269663365,0.888787177,2.996838509,1.709487834,0.8031882
hMOF-1002418,1.390583685,1.125797091,2.945286094,1.928816025,0.783573368
hMOF-1002424,1.511504006,1.125797091,4.022845114,4.503101173,1.117976359
hMOF-1002430,1.874264967,1.718321875,4.693069357,3.45693237,1.11485901
hMOF-1002433,1.632424326,1.362807005,3.505042917,2.527506076,0.955338815
hMOF-1002440,1.874264967,1.718321875,4.753755384,3.432311806,1.101342096
hMOF-1002441,1.632424326,1.481311961,4.623442533,4.251971419,1.165179067
hMOF-1002445,1.995185287,1.718321875,4.73689498,3.654512397,1.116112951
hMOF-1002447,2.357946249,2.192341703,5.208200742,3.412820526,1.154967277
hMOF-1002452,1.753344647,1.481311961,4.557507715,3.478270193,1.097378325
hMOF-1002475,2.357946249,2.192341703,5.126483844,3.526690635,1.15019738
hMOF-1002478,1.632424326,1.362807005,4.483481904,4.515821798,1.129357638
hMOF-1002480,1.390583685,0.888787177,4.136133314,4.192676894,1.071821066
hMOF-1002492,1.269663365,0.888787177,3.805338055,3.667233022,1.070567474
hMOF-1002494,1.511504006,1.244302048,2.884271572,1.927174655,0.875797353
hMOF-1002498,1.269663365,0.888787177,3.417970109,2.209080113,1.015072464
hMOF-1002499,1.874264967,1.481311961,3.536192887,2.525044019,0.997357343
hMOF-1002500,1.753344647,1.007292134,3.227171186,1.996522577,0.708377528
hMOF-1002502,1.753344647,1.481311961,3.17036998,1.811047661,0.889023636
hMOF-1002503,1.753344647,1.481311961,3.33383234,2.192666404,0.953774968
hMOF-1002509,1.874264967,1.718321875,5.515515692,3.385327563,1.065639758
hMOF-1002510,3.083468172,2.784866488,5.354245684,3.91754209,0.728693352
hMOF-1002517,1.511504006,1.244302048,2.808688976,1.378956761,0.882430022
hMOF-1002518,1.027822724,0.888787177,3.294705635,1.397011841,0.949955226
hMOF-1002521,1.753344647,1.481311961,4.186864489,4.140768538,0.726986467
hMOF-1002529,1.269663365,0.888787177,3.736425352,2.896199023,1.061688514
hMOF-1002530,1.390583685,0.888787177,4.164719589,4.483404722,1.108802793
hMOF-1002532,1.995185287,1.599816918,4.401215132,3.242733463,0.946719491
hMOF-1002546,1.753344647,1.599816918,3.51112723,2.605471195,0.783943048
hMOF-1002581,1.269663365,1.125797091,3.938371708,3.594602358,1.062437857
hMOF-1002582,1.269663365,0.888787177,3.666355772,3.418154982,1.063082272
hMOF-1002584,1.148743044,0.888787177,4.09088659,3.174206226,1.005950279
hMOF-1002589,1.632424326,0.888787177,3.884341292,3.631122861,1.04104157
hMOF-1002590,1.874264967,1.599816918,4.726768741,3.43292732,1.093482479
hMOF-1002601,1.874264967,1.362807005,4.483974647,3.583933447,1.076637861
hMOF-1002634,1.511504006,1.244302048,3.952704122,3.650203798,1.085987137
hMOF-1002639,1.148743044,0.888787177,3.526916451,2.471904635,1.05395271
hMOF-1002647,1.632424326,1.125797091,3.754071289,3.250529975,0.821850884
hMOF-1002648,1.390583685,0.888787177,4.014732697,3.018891501,1.070146218
hMOF-1002658,1.753344647,1.481311961,4.409691752,3.560543911,1.041882886
hMOF-1002671,1.632424326,1.362807005,3.939007276,3.465344396,1.011943016
hMOF-1002673,1.874264967,1.718321875,3.455175828,2.616140106,0.904544224
hMOF-1002711,1.632424326,1.481311961,3.03988574,1.836078567,0.86098279
hMOF-1002746,1.027822724,0.888787177,2.819979233,1.291964101,0.920795331
hMOF-1002773,1.148743044,0.888787177,3.497166159,2.219338682,0.989661845
hMOF-1002806,1.148743044,0.888787177,2.878851391,1.326432891,0.697546919
hMOF-1002832,2.841627531,2.547856574,4.99668516,3.66087271,0.802677245
hMOF-1002838,1.632424326,1.362807005,4.837543233,5.119641132,1.04254736
hMOF-1002842,1.511504006,0.888787177,4.198890292,4.362353615,1.153060928
hMOF-1002846,2.841627531,2.666361531,5.850767068,3.196159562,1.007630803
hMOF-1002848,2.841627531,2.666361531,5.031170077,3.699855269,0.887597716
hMOF-1002850,2.841627531,2.547856574,6.305483792,3.228986981,1.091361455
hMOF-1002853,1.874264967,1.718321875,5.557570294,3.401741272,1.026507209
hMOF-1002885,1.027822724,0.888787177,3.90800013,2.890249053,1.047240114
hMOF-1002886,1.269663365,0.888787177,5.050944095,4.095220494,1.13146531
hMOF-1002894,1.148743044,0.888787177,3.577476238,2.372806865,1.062480522
hMOF-1002898,1.269663365,0.888787177,4.294161211,3.801620268,1.135307039
hMOF-10029,1.995185287,1.718321875,3.953803869,2.853523379,1.038304836
hMOF-1002905,1.511504006,1.244302048,4.847698038,5.334455554,1.189622226
hMOF-1002906,1.390583685,0.888787177,4.636575223,4.429444652,1.133882819
hMOF-1002916,2.841627531,2.666361531,5.488971805,3.296693532,1.103456635
hMOF-1002917,1.390583685,0.888787177,4.580752363,4.785211803,1.138155661
hMOF-1002920,2.59978689,2.192341703,4.550452197,3.785206558,1.101269799
hMOF-1002926,1.753344647,1.599816918,4.303873261,3.271252283,1.148154232
hMOF-1002941,1.148743044,0.888787177,4.734531239,3.789309986,1.057929343
hMOF-1002979,1.269663365,0.888787177,4.565577286,4.471709954,1.136251777
hMOF-1002989,1.269663365,0.888787177,4.250042799,3.232885237,1.161644553
hMOF-1003014,1.511504006,1.244302048,4.678265623,5.129694529,1.089526137
hMOF-1003019,1.269663365,0.888787177,3.752271703,1.842233708,1.060384209
hMOF-1003025,1.269663365,1.007292134,4.176216941,2.317205424,0.859389026
hMOF-1003026,1.995185287,1.718321875,4.826774284,4.632769477,0.99088091
hMOF-1003039,1.027822724,0.888787177,2.939237487,1.749085908,0.926296771
hMOF-1003077,1.269663365,0.888787177,3.592958387,3.339984691,1.088957639
hMOF-1003079,1.390583685,0.888787177,4.302709243,4.309829745,1.157171578
hMOF-1003080,1.390583685,0.888787177,4.071933811,3.458573741,1.090668609
hMOF-1003085,1.269663365,0.888787177,4.241587603,2.898250737,1.130069633
hMOF-1003088,1.269663365,0.888787177,3.983182818,3.413641212,1.102842651
hMOF-1003107,1.511504006,0.888787177,2.915435824,2.018886256,0.919061987
hMOF-1003144,1.269663365,0.888787177,4.491130142,3.675029534,1.030594203
hMOF-1003155,1.511504006,0.888787177,4.551287719,4.190420009,1.152682463
hMOF-1003160,2.116105608,1.836826832,3.650223772,2.547202527,0.972764461
hMOF-1003163,1.874264967,1.599816918,3.28902123,2.362548296,1.001387341
hMOF-1003168,2.72070721,2.31084666,3.972999449,2.370960322,0.971807177
hMOF-1003170,1.753344647,1.481311961,3.386170289,2.282941806,0.797898231
hMOF-1003172,2.72070721,2.31084666,4.052873914,2.299971029,1.004227964
hMOF-1003179,2.72070721,2.31084666,3.779294052,2.321719194,0.975743452
hMOF-1003183,1.753344647,1.599816918,3.318435885,2.416098023,0.928932474
hMOF-1003185,1.632424326,1.362807005,3.061530756,2.323155394,0.859886574
hMOF-1003188,1.632424326,1.125797091,2.713110984,1.957745188,0.822915613
hMOF-1003190,1.511504006,1.244302048,3.191929301,1.71338609,0.792846128
hMOF-1003191,2.59978689,2.31084666,4.380884099,2.22200591,0.985046147
hMOF-1003197,2.72070721,2.31084666,3.372352042,1.937228052,0.883925267
hMOF-1003212,1.995185287,1.718321875,4.176673979,3.535513004,1.013508573
hMOF-1003215,1.753344647,1.481311961,3.181124646,2.398042943,0.933617932
hMOF-1003217,2.357946249,1.836826832,4.826302964,3.969655618,1.001922499
hMOF-1003220,2.72070721,2.31084666,3.808944368,2.432922075,0.924606268
hMOF-1003221,2.72070721,2.31084666,3.956339,2.367062066,0.870369608
hMOF-1003222,2.116105608,1.836826832,4.931328781,3.83342183,1.129940117
hMOF-1003225,1.995185287,1.481311961,3.477627801,2.710929278,0.940400885
hMOF-1003230,1.995185287,1.718321875,3.721435946,2.929847127,0.989962674
hMOF-1003235,2.72070721,1.718321875,4.703359845,4.150411592,0.76564998
hMOF-1003244,2.59978689,2.073836746,5.54235237,4.161080503,0.715867203
hMOF-1003245,3.929910415,3.495896229,5.350389429,3.894357726,0.651834908
hMOF-1003254,2.59978689,2.073836746,5.605487832,4.275976469,0.914942612
hMOF-1003260,4.050830735,3.732906143,5.481380695,3.94749711,0.712686862
hMOF-1003261,2.72070721,2.073836746,5.248155827,4.245816278,0.805257345
hMOF-1003267,1.148743044,0.888787177,2.418464544,1.784580554,0.828075845
hMOF-1003274,1.632424326,1.244302048,3.115382641,2.031401709,0.693395071
hMOF-1003275,1.753344647,1.362807005,3.117982043,2.060536043,0.905717124
hMOF-1003281,1.390583685,0.888787177,2.506287179,2.061151557,0.814766613
hMOF-1003294,1.995185287,1.718321875,3.902529961,2.762632463,1.006143187
hMOF-1003296,2.478866569,2.073836746,4.859216814,4.126816885,1.086145527
hMOF-1003299,2.357946249,1.718321875,4.823717845,4.073061987,1.071944432
hMOF-1003309,1.753344647,1.481311961,3.528366118,2.176457866,0.964459153
hMOF-1003320,1.511504006,1.244302048,2.871074611,1.647936423,0.764572205
hMOF-1003333,1.632424326,1.362807005,3.453861845,2.116752998,0.953213363
hMOF-1003335,1.632424326,1.362807005,2.859934319,1.806944233,0.856353264
hMOF-1003339,2.357946249,1.955331789,4.636353846,4.020948459,1.123031323
hMOF-1003341,2.116105608,1.718321875,4.004827834,3.189594078,1.067626942
hMOF-1003357,1.874264967,1.599816918,2.941115626,1.860699131,0.838623422
hMOF-1003361,1.874264967,1.599816918,4.206488542,3.659231339,0.928221286
hMOF-1003381,3.325308812,3.021876401,5.339791869,4.468427212,0.876728819
hMOF-1003390,1.632424326,1.244302048,2.960325488,2.12311331,0.837029755
hMOF-1003391,1.511504006,1.244302048,2.789264877,2.108340972,0.693393233
hMOF-1003397,1.753344647,1.481311961,3.508170768,2.784175456,0.994056587
hMOF-1003398,1.753344647,1.481311961,3.644246577,2.844290667,0.944450319
hMOF-10034,2.962547851,2.547856574,5.739385572,4.361738101,0.826578075
hMOF-1003414,1.511504006,1.244302048,3.200927229,2.029349996,0.868083852
hMOF-1003416,1.632424326,1.481311961,2.947664118,1.699229265,0.804548369
hMOF-1003417,2.357946249,1.955331789,4.152979435,2.995296794,1.003454509
hMOF-1003418,1.874264967,1.599816918,3.436165919,2.725701617,1.027302897
hMOF-1003419,2.116105608,1.007292134,3.381899843,3.052334434,0.980341515
hMOF-1003424,2.116105608,1.836826832,3.989674181,2.668253634,0.867170073
hMOF-1003428,2.116105608,1.718321875,4.195998101,2.728368844,1.078382649
hMOF-1003435,2.116105608,1.836826832,3.363939693,2.789099569,0.891106659
hMOF-1003442,3.325308812,3.021876401,5.24499227,4.227966369,1.05044977
hMOF-1003452,3.808990094,3.614401186,5.536353751,3.837114914,0.899367303
hMOF-1003455,3.567149453,3.021876401,5.401863291,4.146513336,0.832072996
hMOF-1003463,3.446229133,3.140381358,4.718242133,2.849830294,1.048144169
hMOF-1003465,3.446229133,3.140381358,5.217855661,4.237404252,0.56568132
hMOF-1003466,2.478866569,1.718321875,5.109666288,4.697808801,0.624595909
hMOF-1003471,2.116105608,1.481311961,3.179624991,2.598905712,0.955127388
hMOF-1003473,2.962547851,2.666361531,4.737294888,3.334445064,1.046849091
hMOF-1003474,1.995185287,1.599816918,4.108289725,3.849630368,0.998259456
hMOF-1003481,2.59978689,2.31084666,4.354925791,3.470884023,0.895008476
hMOF-1003486,1.874264967,1.599816918,3.629021512,2.9257437,1.006721078
hMOF-1003492,2.116105608,1.599816918,4.358889164,3.851271739,0.937902862
hMOF-1003493,1.753344647,1.125797091,3.184402463,3.211957758,0.791200259
hMOF-1003498,1.390583685,1.007292134,2.169093394,0.930452151,0.726983147
hMOF-1003501,2.478866569,1.599816918,5.282519343,4.666417581,0.851510385
hMOF-1003502,4.050830735,3.614401186,5.289217801,3.876302645,0.798135887
hMOF-1003510,4.413591697,3.8514111,5.463934712,3.681800189,0.940467273
hMOF-1003511,2.59978689,1.955331789,5.352681759,4.420622283,0.759893133
hMOF-1003518,3.446229133,3.140381358,5.401834726,3.993865839,0.866073193
hMOF-1003523,3.808990094,3.377391272,4.925794341,2.977652056,1.074827975
hMOF-1003532,1.995185287,1.599816918,4.40638537,3.984633127,1.145841016
hMOF-1003533,1.995185287,1.718321875,3.554474391,2.778430658,1.070725203
hMOF-1003535,2.478866569,2.192341703,4.112603018,2.946466008,1.013852791
hMOF-1003537,1.874264967,1.599816918,3.785099858,2.569361035,0.8481408
hMOF-1003538,1.995185287,1.718321875,3.976705738,2.668253634,0.897013861
hMOF-1003545,1.632424326,1.244302048,3.036465099,2.275965979,0.883725543
hMOF-1003549,1.995185287,1.718321875,4.150344327,3.713191408,0.943689821
hMOF-1003552,2.59978689,2.192341703,3.122016828,1.800994264,0.952290277
hMOF-1003559,3.325308812,3.140381358,5.161118726,3.554799113,0.913944595
hMOF-1003560,3.688069774,3.140381358,4.96535666,3.548849143,1.029414044
hMOF-1003563,3.567149453,3.258886315,5.403784277,4.146513336,0.959455795
hMOF-1003569,3.567149453,3.258886315,5.593747678,3.944009197,0.810644476
hMOF-1003586,2.841627531,2.666361531,4.739415828,3.254223059,1.140241356
hMOF-1003588,1.874264967,1.599816918,4.422767312,4.208680261,0.963397029
hMOF-1003589,1.753344647,1.599816918,3.074970518,1.986879522,0.930638178
hMOF-1003597,3.929910415,3.495896229,5.209257641,3.801825439,0.927549492
hMOF-1003605,4.050830735,3.614401186,5.19441106,3.941136797,0.946610477
hMOF-1003606,2.962547851,2.666361531,5.065390768,4.295467749,1.019674734
hMOF-1003607,1.511504006,1.007292134,4.480875361,4.457142787,1.113704404
hMOF-1003614,3.325308812,3.021876401,5.213478098,3.915490377,0.752805271
hMOF-1003620,4.171751056,3.732906143,5.289831945,3.736786116,0.781849868
hMOF-1003633,4.050830735,3.732906143,5.18239954,3.64138143,0.892062525
hMOF-1003643,2.357946249,1.836826832,4.50566251,3.645074514,0.899390022
hMOF-1003646,1.874264967,1.599816918,4.245608106,3.75402051,1.127039877
hMOF-1003651,2.237025928,1.836826832,3.844586161,3.06382403,0.767229788
hMOF-1003660,1.269663365,1.125797091,2.542657376,1.466154592,0.638671628
hMOF-1003662,2.237025928,1.955331789,3.311701722,1.973133041,0.859907152
hMOF-1003675,2.237025928,1.836826832,4.146202424,4.024436373,0.991060364
hMOF-1003676,1.874264967,1.362807005,4.04813929,3.90256458,1.074069874
hMOF-1003677,1.632424326,1.244302048,2.964088907,2.159838985,0.79077656
hMOF-1003680,1.874264967,1.244302048,3.073256627,1.923071227,0.825487229
hMOF-1003683,2.116105608,1.718321875,4.589885974,3.988941726,1.051390524
hMOF-1003688,1.511504006,1.007292134,2.516134912,1.879369726,0.70244087
hMOF-1003693,2.357946249,2.192341703,4.565812946,3.576547278,1.064367818
hMOF-1003700,2.116105608,1.599816918,4.43712115,3.823573604,0.951191454
hMOF-1003703,1.874264967,1.362807005,4.178823484,3.888612927,1.012460642
hMOF-1003708,1.269663365,1.007292134,2.707326602,2.144245961,0.846026755
hMOF-1003710,2.72070721,2.31084666,3.848949442,2.36911378,0.943789451
hMOF-1003711,1.632424326,1.125797091,2.829219963,2.022784512,0.715607787
hMOF-1003712,2.72070721,2.31084666,3.880463614,2.364189667,0.862727937
hMOF-1003713,1.753344647,1.362807005,3.04572011,2.094184148,0.786340906
hMOF-1003718,2.72070721,2.31084666,3.731283679,2.301407229,0.965482001
hMOF-1003719,2.72070721,2.31084666,3.743845072,2.386143004,0.965898907
hMOF-1003721,2.116105608,1.955331789,3.722671376,2.327463992,0.957924276
hMOF-1003729,1.632424326,1.244302048,3.144490224,2.361932782,0.877318551
hMOF-1003736,2.72070721,2.31084666,3.287528716,1.97005547,0.906248182
hMOF-1003739,2.72070721,2.429351617,4.793117749,3.759765309,1.102838215
hMOF-1003745,2.72070721,2.192341703,4.770358703,3.53941126,0.899364463
hMOF-1003754,4.050830735,3.732906143,5.379354188,3.941136797,0.785164333
hMOF-1003759,1.390583685,1.007292134,3.772167122,2.330951906,0.857434157
hMOF-1003765,1.390583685,1.125797091,3.176982743,1.934765995,0.829357741
hMOF-1003774,1.995185287,1.362807005,4.275879707,4.244790421,1.061353782
hMOF-1003775,1.390583685,0.888787177,3.002065877,3.198621619,0.975802616
hMOF-1003778,2.962547851,2.666361531,4.801937146,3.840602827,1.041095821
hMOF-1003781,2.237025928,1.836826832,4.776064532,4.266128244,1.086699112
hMOF-1003784,2.116105608,1.599816918,4.778064072,3.830139088,0.916297955
hMOF-1003786,2.841627531,2.666361531,4.647558408,3.302643502,0.91883562
hMOF-1003792,2.841627531,2.547856574,4.736366531,3.406870557,1.022309767
hMOF-1003793,2.962547851,2.666361531,4.725297651,3.34737086,1.039978577
hMOF-1003795,2.841627531,2.666361531,4.579881135,3.390662019,0.931495648
hMOF-10038,3.083468172,2.784866488,5.747362307,4.223042256,0.88707971
hMOF-1003805,2.116105608,1.599816918,4.678565554,4.139742681,1.072133879
hMOF-1003807,2.116105608,1.836826832,4.262511356,3.205802617,1.081355881
hMOF-1003810,2.841627531,2.666361531,4.567998157,3.235142122,0.917068034
hMOF-1003813,2.59978689,2.192341703,4.282949507,3.119220299,1.092146383
hMOF-1003815,2.116105608,1.836826832,4.080981727,2.818849417,1.092394842
hMOF-1003817,1.874264967,1.481311961,4.212158665,4.04946728,0.775873206
hMOF-1003820,1.995185287,1.718321875,4.419410942,3.758944623,1.022900868
hMOF-1003830,2.116105608,1.836826832,4.132962615,3.845732112,0.96394668
hMOF-1003836,1.874264967,1.599816918,3.474785598,2.584748887,0.97875818
hMOF-1003839,1.995185287,1.718321875,3.567721341,2.721803361,0.875957418
hMOF-1003840,2.72070721,2.31084666,3.624165487,2.402351542,0.845347558
hMOF-1003841,2.72070721,2.31084666,3.648595576,2.463287438,0.86661473
hMOF-1003843,2.72070721,2.31084666,3.695591897,2.374858578,0.954752332
hMOF-1003853,2.116105608,1.836826832,2.815237468,1.956924503,0.825430155
hMOF-1003856,1.390583685,1.125797091,2.413008658,1.531809429,0.763424068
hMOF-1003860,2.478866569,2.192341703,4.60599655,3.647331399,1.099646539
hMOF-1003865,1.995185287,1.599816918,3.768046642,2.984012368,0.804765389
hMOF-1003866,2.116105608,1.599816918,4.430001361,3.726527547,0.89806653
hMOF-1003868,2.478866569,2.073836746,4.875063165,4.044748338,1.029094219
hMOF-1003874,2.962547851,2.666361531,5.0844221,3.690007044,0.970069717
hMOF-1003888,2.237025928,1.836826832,4.481917978,3.884714671,1.026254401
hMOF-1003889,1.632424326,1.244302048,3.631799443,3.408101585,0.826242753
